Timestamp	ID	Payload	Payload Length	Type	Name
5,725459	163	ED  01  D9  01  EC  01  ED  01	8	S	
5,725962	192	00  00  00  00  01  00  00  00	8	S	
5,727729	192	00  00  00  00  01  00  00  00	8	S	
5,730594	173	02  00  00  00  00  00  00  00	8	S	
5,731081	172	00  00  FE  FF  C4  CA  05  00	8	S	
5,731573	171	00  00  00  00  00  08  00  00	8	S	
5,732057	168	47  00  48  22  00  00  FB  FF	8	S	
5,732544	167	0C  00  00  00  76  FF  3E  FF	8	S	
5,733036	166	FD  FF  FF  FF  03  00  00  00	8	S	
5,733520	165	07  02  00  00  00  00  D9  FB	8	S	
5,734020	164	00  00  00  00  00  00  00  00	8	S	
5,734488	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,734991	192	00  00  00  00  01  00  00  00	8	S	
5,737726	192	00  00  00  00  01  00  00  00	8	S	
5,739594	173	02  00  00  00  00  00  00  00	8	S	
5,740082	172	00  00  00  00  C7  CA  05  00	8	S	
5,740573	171	00  00  00  00  00  08  00  00	8	S	
5,741053	168	47  00  48  22  02  00  01  00	8	S	
5,741537	167	0F  00  00  00  7A  FF  3E  FF	8	S	
5,742021	166	02  00  FE  FF  03  00  00  00	8	S	
5,742500	165	07  02  00  00  00  00  DA  FB	8	S	
5,743000	164	00  00  00  00  00  00  00  00	8	S	
5,743468	163	EC  01  D8  01  ED  01  EC  01	8	S	
5,743971	192	00  00  00  00  01  00  00  00	8	S	
5,747718	192	00  00  00  00  01  00  00  00	8	S	
5,748590	173	02  00  00  00  00  00  00  00	8	S	
5,749082	172	00  00  00  00  CA  CA  05  00	8	S	
5,749574	171	00  00  00  00  00  08  00  00	8	S	
5,750057	168	47  00  48  22  00  00  FF  FF	8	S	
5,750549	167	13  00  00  00  7F  FF  4F  FF	8	S	
5,751045	166	00  00  FF  FF  06  00  00  00	8	S	
5,751528	165	08  02  00  00  00  00  DA  FB	8	S	
5,752028	164	00  00  00  00  00  00  00  00	8	S	
5,752496	163	EC  01  D8  01  EC  01  EC  01	8	S	
5,753000	192	00  00  00  00  01  00  00  00	8	S	
5,757679	173	00  00  00  00  00  00  00  00	8	S	
5,758163	172	00  00  00  00  CD  CA  05  00	8	S	
5,758655	171	00  00  00  00  00  08  00  00	8	S	
5,759135	168	47  00  48  22  FF  FF  00  00	8	S	
5,759623	167	0F  00  00  00  7F  FF  46  FF	8	S	
5,760110	166	FD  FF  FF  FF  FE  FF  00  00	8	S	
5,760594	165	07  02  00  00  00  00  D9  FB	8	S	
5,761094	164	00  00  00  00  00  00  00  00	8	S	
5,761561	163	EC  01  D8  01  EC  01  EC  01	8	S	
5,762065	192	00  00  00  00  01  00  00  00	8	S	
5,762721	192	00  00  00  00  01  00  00  00	8	S	
5,766589	173	04  00  00  00  00  00  00  00	8	S	
5,767061	174	10  00  24  18  10  05  13  20	8	S	
5,767549	172	00  00  00  00  D0  CA  05  00	8	S	
5,768040	171	00  00  00  00  00  08  00  00	8	S	
5,768524	170	07  00  01  04  01  00  80  00	8	S	
5,768996	169	97  00  FA  00  FB  01  89  04	8	S	
5,769475	168	47  00  48  22  FE  FF  FF  FF	8	S	
5,769955	167	0F  00  00  00  76  FF  3E  FF	8	S	
5,770439	166	FE  FF  01  00  FE  FF  00  00	8	S	
5,770919	165	07  02  FF  FF  00  00  D9  FB	8	S	
5,771419	164	00  00  00  00  00  00  00  00	8	S	
5,771886	163	EC  01  D8  01  ED  01  EC  01	8	S	
5,772346	162	F0  D8  F0  D8  B7  01  00  00	8	S	
5,772798	161	26  01  E9  08  E7  08  F0  D8	8	S	
5,773269	160	EC  00  EB  00  EF  00  F9  00	8	S	
5,773773	192	00  00  00  00  01  00  00  00	8	S	
5,774285	192	00  00  00  00  01  00  00  00	8	S	
5,775589	173	02  00  00  00  00  00  00  00	8	S	
5,776069	172	00  00  05  00  D3  CA  05  00	8	S	
5,776560	171	00  00  00  00  00  08  00  00	8	S	
5,777040	168	47  00  48  22  FF  FF  0A  00	8	S	
5,777520	167	0C  00  00  00  71  FF  3E  FF	8	S	
5,778008	166	05  00  04  00  02  00  00  00	8	S	
5,778491	165	07  02  00  00  00  00  D9  FB	8	S	
5,778991	164	00  00  00  00  00  00  00  00	8	S	
5,779459	163	ED  01  D8  01  ED  01  EC  01	8	S	
5,779963	192	00  00  00  00  01  00  00  00	8	S	
5,782718	192	00  00  00  00  01  00  00  00	8	S	
5,784513	173	02  00  00  00  00  00  00  00	8	S	
5,784993	172	00  00  04  00  D6  CA  05  00	8	S	
5,785485	171	00  00  00  00  00  08  00  00	8	S	
5,785961	168	47  00  48  22  01  00  07  00	8	S	
5,786440	167	0F  00  00  00  71  FF  3E  FF	8	S	
5,786924	166	05  00  01  00  05  00  00  00	8	S	
5,787404	165	08  02  00  00  00  00  D9  FB	8	S	
5,787904	164	00  00  00  00  00  00  00  00	8	S	
5,788372	163	ED  01  D8  01  ED  01  EC  01	8	S	
5,788875	192	00  00  00  00  01  00  00  00	8	S	
5,792709	192	00  00  00  00  01  00  00  00	8	S	
5,793585	173	00  00  00  00  00  00  00  00	8	S	
5,794061	172	00  00  07  00  D9  CA  05  00	8	S	
5,794553	171	00  00  00  00  00  08  00  00	8	S	
5,795029	168	47  00  48  22  00  00  0D  00	8	S	
5,795508	167	0F  00  00  00  76  FF  43  FF	8	S	
5,796000	166	08  00  04  00  02  00  00  00	8	S	
5,796480	165	08  02  00  00  00  00  D9  FB	8	S	
5,796979	164	00  00  00  00  00  00  00  00	8	S	
5,797448	163	ED  01  D8  01  ED  01  EC  01	8	S	
5,797951	192	00  00  00  00  01  00  00  00	8	S	
5,802583	173	00  00  00  00  00  00  00  00	8	S	
5,803067	172	00  00  00  00  DC  CA  05  00	8	S	
5,803559	171	00  00  00  00  00  08  00  00	8	S	
5,804039	168	47  00  48  22  FF  FF  00  00	8	S	
5,804526	167	0C  00  00  00  7A  FF  43  FF	8	S	
5,805018	166	00  00  01  00  02  00  00  00	8	S	
5,805498	165	08  02  00  00  00  00  D9  FB	8	S	
5,805997	164	00  00  00  00  00  00  00  00	8	S	
5,806465	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,806969	192	00  00  00  00  01  00  00  00	8	S	
5,807713	192	00  00  00  00  01  00  00  00	8	S	
5,811584	173	00  00  00  00  00  00  00  00	8	S	
5,812077	172	00  00  FB  FF  DF  CA  05  00	8	S	
5,812568	171	00  00  00  00  00  08  00  00	8	S	
5,813052	168	47  00  48  22  00  00  FF  FF	8	S	
5,813531	167	0F  00  00  00  76  FF  3A  FF	8	S	
5,814027	166	00  00  FF  FF  02  00  00  00	8	S	
5,814507	165	08  02  00  00  00  00  D9  FB	8	S	
5,815007	164	00  00  00  00  00  00  00  00	8	S	
5,815475	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,815978	192	00  00  00  00  01  00  00  00	8	S	
5,817709	192	00  00  00  00  01  00  00  00	8	S	
5,820670	173	09  00  00  00  00  00  00  00	8	S	
5,821157	172	00  00  00  00  E2  CA  05  00	8	S	
5,821649	171	00  00  00  00  00  08  00  00	8	S	
5,822125	168	47  00  48  22  FF  FF  01  00	8	S	
5,822608	167	11  00  00  00  7F  FF  3A  FF	8	S	
5,823100	166	00  00  01  00  05  00  00  00	8	S	
5,823584	165	09  02  00  00  00  00  D9  FB	8	S	
5,824083	164	00  00  00  00  00  00  00  00	8	S	
5,824552	163	EC  01  D8  01  EC  01  EC  01	8	S	
5,825055	192	00  00  00  00  01  00  00  00	8	S	
5,827706	192	00  00  00  00  01  00  00  00	8	S	
5,829586	173	00  00  00  00  00  00  00  00	8	S	
5,830061	172	00  00  06  00  E5  CA  05  00	8	S	
5,830554	171	00  00  00  00  00  08  00  00	8	S	
5,831025	168	47  00  48  22  FA  FF  0C  00	8	S	
5,831505	167	0F  00  00  00  71  FF  3E  FF	8	S	
5,831993	166	00  00  FC  FF  05  00  00  00	8	S	
5,832477	165	07  02  00  00  00  00  D9  FB	8	S	
5,832976	164	00  00  00  00  00  00  00  00	8	S	
5,833444	163	EC  01  D8  01  ED  01  EC  01	8	S	
5,833948	192	00  00  00  00  01  00  00  00	8	S	
5,837702	192	00  00  00  00  01  00  00  00	8	S	
5,838582	173	00  00  00  00  00  00  00  00	8	S	
5,839070	172	00  00  00  00  E8  CA  05  00	8	S	
5,839561	171	00  00  00  00  00  08  00  00	8	S	
5,840037	168	47  00  48  22  FF  FF  01  00	8	S	
5,840513	167	0F  00  00  00  76  FF  35  FF	8	S	
5,841005	166	00  00  01  00  02  00  00  00	8	S	
5,841488	165	09  02  00  00  00  00  D9  FB	8	S	
5,841988	164	00  00  00  00  00  00  00  00	8	S	
5,842456	163	ED  01  D8  01  ED  01  EC  01	8	S	
5,842960	192	00  00  00  00  01  00  00  00	8	S	
5,847579	173	04  00  00  00  00  00  00  00	8	S	
5,848063	172	00  00  FA  FF  EB  CA  05  00	8	S	
5,848555	171	00  00  00  00  00  08  00  00	8	S	
5,849027	168	47  00  48  22  02  00  F3  FF	8	S	
5,849514	167	0A  00  00  00  7F  FF  4F  FF	8	S	
5,850002	166	FB  FF  F9  FF  FB  FF  00  00	8	S	
5,850482	165	07  02  FF  FF  00  00  D9  FB	8	S	
5,850982	164	00  00  00  00  00  00  00  00	8	S	
5,851454	163	ED  01  D8  01  EC  01  ED  01	8	S	
5,851957	192	00  00  00  00  01  00  00  00	8	S	
5,852705	192	00  00  00  00  01  00  00  00	8	S	
5,856585	173	02  00  00  00  00  00  00  00	8	S	
5,857073	172	00  00  00  00  EE  CA  05  00	8	S	
5,857564	171	00  00  00  00  00  08  00  00	8	S	
5,858048	168	47  00  48  22  00  00  FF  FF	8	S	
5,858532	167	0F  00  00  00  83  FF  46  FF	8	S	
5,859020	166	00  00  FF  FF  FD  FF  00  00	8	S	
5,859499	165	07  02  FF  FF  00  00  D9  FB	8	S	
5,859999	164	00  00  00  00  00  00  00  00	8	S	
5,860459	163	EC  01  D9  01  EC  01  ED  01	8	S	
5,860963	192	00  00  00  00  01  00  00  00	8	S	
5,862702	192	00  00  00  00  01  00  00  00	8	S	
5,865658	173	02  00  00  00  00  00  00  00	8	S	
5,866130	174	10  00  24  18  10  05  13  20	8	S	
5,866610	172	00  00  F9  FF  F1  CA  05  00	8	S	
5,867101	171	00  00  00  00  00  08  00  00	8	S	
5,867585	170	07  00  01  04  01  00  80  00	8	S	
5,868057	169	97  00  FA  00  FB  01  87  04	8	S	
5,868540	168	47  00  48  22  04  00  F1  FF	8	S	
5,869020	167	0C  00  00  00  94  FF  4B  FF	8	S	
5,869500	166	FB  FF  F6  FF  F1  FF  00  00	8	S	
5,869980	165	08  02  00  00  00  00  D9  FB	8	S	
5,870480	164	00  00  00  00  00  00  00  00	8	S	
5,870939	163	EC  01  D9  01  EC  01  ED  01	8	S	
5,871399	162	F0  D8  F0  D8  AB  01  00  00	8	S	
5,871855	161	20  01  E9  08  E7  08  F0  D8	8	S	
5,872318	160	EE  00  EA  00  ED  00  F5  00	8	S	
5,872822	192	00  00  00  00  01  00  00  00	8	S	
5,873334	192	00  00  00  00  01  00  00  00	8	S	
5,874650	173	07  00  00  00  00  00  00  00	8	S	
5,875137	172	00  00  FF  FF  F4  CA  05  00	8	S	
5,875629	171	00  00  00  00  00  08  00  00	8	S	
5,876101	168	47  00  48  22  02  00  FD  FF	8	S	
5,876581	167	0C  00  00  00  7A  FF  35  FF	8	S	
5,877072	166	00  00  FC  FF  00  00  00  00	8	S	
5,877552	165	07  02  FF  FF  00  00  D9  FB	8	S	
5,878052	164	00  00  00  00  00  00  00  00	8	S	
5,878520	163	EC  01  D8  01  EC  01  EC  01	8	S	
5,879024	192	00  00  00  00  01  00  00  00	8	S	
5,882694	192	00  00  00  00  01  00  00  00	8	S	
5,883734	173	09  00  00  00  00  00  00  00	8	S	
5,884233	172	00  00  00  00  F7  CA  05  00	8	S	
5,884726	171	00  00  00  00  00  08  00  00	8	S	
5,885209	168	47  00  48  22  00  00  00  00	8	S	
5,885697	167	0F  00  00  00  7A  FF  43  FF	8	S	
5,886193	166	00  00  FF  FF  FB  FF  00  00	8	S	
5,886676	165	09  02  00  00  00  00  D9  FB	8	S	
5,887176	164	00  00  00  00  00  00  00  00	8	S	
5,887644	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,888148	192	00  00  00  00  01  00  00  00	8	S	
5,892652	173	00  00  00  00  00  00  00  00	8	S	
5,893131	172	00  00  F5  FF  FA  CA  05  00	8	S	
5,893623	171	00  00  00  00  00  08  00  00	8	S	
5,894099	168	47  00  48  22  FB  FF  EB  FF	8	S	
5,894587	167	08  00  00  00  7F  FF  4F  FF	8	S	
5,895071	166	EF  FF  FC  FF  FE  FF  00  00	8	S	
5,895550	165	08  02  00  00  00  00  D9  FB	8	S	
5,896050	164	00  00  00  00  00  00  00  00	8	S	
5,896518	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,897021	192	00  00  00  00  01  00  00  00	8	S	
5,897693	192	00  00  00  00  01  00  00  00	8	S	
5,901649	173	00  00  00  00  00  00  00  00	8	S	
5,902133	172	00  00  02  00  FD  CA  05  00	8	S	
5,902625	171	00  00  00  00  00  08  00  00	8	S	
5,903104	168	47  00  48  22  00  00  05  00	8	S	
5,903580	167	0F  00  00  00  71  FF  31  FF	8	S	
5,904068	166	02  00  01  00  02  00  00  00	8	S	
5,904547	165	08  02  00  00  00  00  D9  FB	8	S	
5,905047	164	00  00  00  00  00  00  00  00	8	S	
5,905515	163	EC  01  D8  01  EC  01  EC  01	8	S	
5,906019	192	00  00  00  00  01  00  00  00	8	S	
5,907694	192	00  00  00  00  01  00  00  00	8	S	
5,910650	173	00  00  00  00  00  00  00  00	8	S	
5,911138	172	00  00  01  00  00  CB  05  00	8	S	
5,911630	171	00  00  00  00  00  08  00  00	8	S	
5,912109	168	47  00  48  22  02  00  01  00	8	S	
5,912589	167	0C  00  00  00  6E  FF  3A  FF	8	S	
5,913081	166	02  00  FF  FF  00  00  00  00	8	S	
5,913565	165	07  02  00  00  00  00  D9  FB	8	S	
5,914064	164	00  00  00  00  00  00  00  00	8	S	
5,914532	163	EC  01  D8  01  EC  01  EC  01	8	S	
5,915036	192	00  00  00  00  01  00  00  00	8	S	
5,917686	192	00  00  00  00  01  00  00  00	8	S	
5,919642	173	04  00  00  00  00  00  00  00	8	S	
5,920122	172	00  00  F7  FF  03  CB  05  00	8	S	
5,920614	171	00  00  00  00  00  08  00  00	8	S	
5,921086	168	47  00  48  22  02  00  ED  FF	8	S	
5,921574	167	0C  00  00  00  87  FF  43  FF	8	S	
5,922057	166	F8  FF  F6  FF  FE  FF  00  00	8	S	
5,922541	165	07  02  00  00  00  00  D9  FB	8	S	
5,923041	164	00  00  00  00  00  00  00  00	8	S	
5,923509	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,924012	192	00  00  00  00  01  00  00  00	8	S	
5,927683	192	00  00  00  00  01  00  00  00	8	S	
5,928647	173	0C  00  00  00  00  00  00  00	8	S	
5,929126	172	00  00  07  00  06  CB  05  00	8	S	
5,929618	171	00  00  00  00  00  08  00  00	8	S	
5,930094	168	47  00  48  22  00  00  0D  00	8	S	
5,930573	167	11  00  00  00  71  FF  4B  FF	8	S	
5,931066	166	08  00  04  00  02  00  00  00	8	S	
5,931545	165	06  02  FF  FF  00  00  D9  FB	8	S	
5,932045	164	00  00  00  00  00  00  00  00	8	S	
5,932513	163	ED  01  D8  01  EC  01  EC  01	8	S	
5,933016	192	00  00  00  00  01  00  00  00	8	S	
5,937644	173	00  00  00  00  00  00  00  00	8	S	
5,938128	172	00  00  03  00  09  CB  05  00	8	S	
5,938620	171	00  00  00  00  00  08  00  00	8	S	
5,939092	168	47  00  48  22  FE  FF  07  00	8	S	
5,939575	167	0F  00  00  00  71  FF  43  FF	8	S	
5,940063	166	02  00  04  00  06  00  00  00	8	S	
5,940543	165	08  02  00  00  00  00  D9  FB	8	S	
5,941042	164	00  00  00  00  00  00  00  00	8	S	
5,941502	163	ED  01  D9  01  EC  01  EC  01	8	S	
5,942006	192	00  00  00  00  01  00  00  00	8	S	
5,942686	192	00  00  00  00  01  00  00  00	8	S	
5,946730	173	02  00  00  00  00  00  00  00	8	S	
5,947217	172	00  00  00  00  0C  CB  05  00	8	S	
5,947710	171	00  00  00  00  00  08  00  00	8	S	
5,948189	168	47  00  48  22  FE  FF  FF  FF	8	S	
5,948668	167	0F  00  00  00  76  FF  3E  FF	8	S	
5,949152	166	FE  FF  01  00  FE  FF  00  00	8	S	
5,949632	165	08  02  00  00  00  00  D9  FB	8	S	
5,950132	164	00  00  00  00  00  00  00  00	8	S	
5,950592	163	ED  01  D9  01  EC  01  EC  01	8	S	
5,951096	192	00  00  00  00  01  00  00  00	8	S	
5,952683	192	00  00  00  00  01  00  00  00	8	S	
5,955567	173	00  00  00  00  00  00  00  00	8	S	
5,956055	172	00  00  04  00  0F  CB  05  00	8	S	
5,956546	171	00  00  00  00  00  08  00  00	8	S	
5,957034	168	47  00  48  22  00  00  08  00	8	S	
5,957514	167	0C  00  00  00  6E  FF  3A  FF	8	S	
5,957997	166	05  00  01  00  FE  FF  00  00	8	S	
5,958477	165	08  02  00  00  00  00  D9  FB	8	S	
5,958977	164	00  00  00  00  00  00  00  00	8	S	
5,959436	163	ED  01  D9  01  EC  01  EC  01	8	S	
5,959940	192	00  00  00  00  01  00  00  00	8	S	
5,962679	192	00  00  00  00  01  00  00  00	8	S	
5,964643	173	02  00  00  00  00  00  00  00	8	S	
5,965115	174	10  00  24  18  10  05  13  20	8	S	
5,965595	172	00  00  FA  FF  12  CB  05  00	8	S	
5,966086	171	00  00  00  00  00  08  00  00	8	S	
5,966570	170	07  00  01  04  01  00  80  00	8	S	
5,967042	169	97  00  FA  00  FC  01  88  04	8	S	
5,967514	168	47  00  48  22  02  00  F3  FF	8	S	
5,968001	167	0C  00  00  00  7A  FF  43  FF	8	S	
5,968489	166	FB  FF  F8  FF  FB  FF  00  00	8	S	
5,968973	165	07  02  00  00  00  00  D9  FB	8	S	
5,969473	164	00  00  00  00  00  00  00  00	8	S	
5,969933	163	EC  01  D7  01  EC  01  EC  01	8	S	
5,970396	162	F0  D8  F0  D8  AD  01  00  00	8	S	
5,970848	161	23  01  E9  08  E7  08  F0  D8	8	S	
5,971320	160	EE  00  EB  00  ED  00  FB  00	8	S	
5,971823	192	00  00  00  00  01  00  00  00	8	S	
5,972679	192	00  00  00  00  01  00  00  00	8	S	
5,973639	173	00  00  00  00  00  00  00  00	8	S	
5,974123	172	00  00  00  00  15  CB  05  00	8	S	
5,974615	171	00  00  00  00  00  08  00  00	8	S	
5,975094	168	47  00  48  22  04  00  00  00	8	S	
5,975582	167	0C  00  00  00  7F  FF  3E  FF	8	S	
5,976066	166	02  00  FC  FF  FE  FF  00  00	8	S	
5,976550	165	07  02  00  00  00  00  D9  FB	8	S	
5,977049	164	00  00  00  00  00  00  00  00	8	S	
5,977509	163	EC  01  D7  01  EC  01  EC  01	8	S	
5,978013	192	00  00  00  00  01  00  00  00	8	S	
5,982636	173	00  00  00  00  00  00  00  00	8	S	
5,983117	172	00  00  FE  FF  18  CB  05  00	8	S	
5,983608	171	00  00  00  00  00  08  00  00	8	S	
5,984096	168	47  00  48  22  00  00  FC  FF	8	S	
5,984583	167	0C  00  00  00  7F  FF  3E  FF	8	S	
5,985075	166	FE  FF  FE  FF  FE  FF  00  00	8	S	
5,985559	165	07  02  00  00  00  00  D9  FB	8	S	
5,986059	164	00  00  00  00  00  00  00  00	8	S	
5,986518	163	ED  01  D9  01  EC  01  EC  01	8	S	
5,987022	192	00  00  00  00  01  00  00  00	8	S	
5,987678	192	00  00  00  00  01  00  00  00	8	S	
5,991562	173	00  00  00  00  00  00  00  00	8	S	
5,992046	172	00  00  06  00  1B  CB  05  00	8	S	
5,992537	171	00  00  00  00  00  08  00  00	8	S	
5,993009	168	47  00  48  22  FE  FF  0C  00	8	S	
5,993489	167	11  00  00  00  7A  FF  3A  FF	8	S	
5,993973	166	05  00  07  00  FE  FF  00  00	8	S	
5,994452	165	08  02  00  00  00  00  D9  FB	8	S	
5,994952	164	00  00  00  00  00  00  00  00	8	S	
5,995412	163	ED  01  D9  01  EC  01  EC  01	8	S	
5,995916	192	00  00  00  00  01  00  00  00	8	S	
5,997675	192	00  00  00  00  01  00  00  00	8	S	
6,000635	173	00  00  00  00  00  00  00  00	8	S	
6,001119	172	00  00  00  00  1E  CB  05  00	8	S	
6,001611	171	00  00  00  00  00  08  00  00	8	S	
6,002086	168	47  00  48  22  FF  FF  01  00	8	S	
6,002570	167	1B  00  00  00  76  FF  F9  FE	8	S	
6,003062	166	00  00  01  00  1D  00  00  00	8	S	
6,003541	165	08  02  00  00  00  00  D9  FB	8	S	
6,004041	164	00  00  00  00  00  00  00  00	8	S	
6,004509	163	EC  01  D8  01  EC  01  EC  01	8	S	
6,005013	192	00  00  00  00  01  00  00  00	8	S	
6,007671	192	00  00  00  00  01  00  00  00	8	S	
6,009719	173	00  00  00  00  00  00  00  00	8	S	
6,010200	172	00  00  FA  FF  21  CB  05  00	8	S	
6,010691	171	00  00  00  00  00  08  00  00	8	S	
6,011163	168	47  00  48  22  02  00  F3  FF	8	S	
6,011639	167	0F  00  00  00  76  FF  35  FF	8	S	
6,012130	166	0B  00  07  00  08  00  00  00	8	S	
6,012610	165	08  02  00  00  00  00  D9  FB	8	S	
6,013110	164	00  00  00  00  00  00  00  00	8	S	
6,013577	163	ED  01  D8  01  EC  01  EC  01	8	S	
6,014081	192	00  00  00  00  01  00  00  00	8	S	
6,017668	192	00  00  00  00  01  00  00  00	8	S	
6,018560	173	00  00  00  00  00  00  00  00	8	S	
6,019043	172	00  00  01  00  24  CB  05  00	8	S	
6,019536	171	00  00  00  00  00  08  00  00	8	S	
6,020007	168	47  00  48  22  01  00  02  00	8	S	
6,020491	167	0C  00  00  00  6E  FF  35  FF	8	S	
6,020982	166	02  00  FF  FF  00  00  00  00	8	S	
6,021466	165	07  02  00  00  00  00  D9  FB	8	S	
6,021966	164	00  00  00  00  00  00  00  00	8	S	
6,022434	163	ED  01  D8  01  EC  01  EC  01	8	S	
6,022937	192	00  00  00  00  01  00  00  00	8	S	
6,027554	173	07  00  00  00  00  00  00  00	8	S	
6,028041	172	00  00  05  00  27  CB  05  00	8	S	
6,028533	171	00  00  00  00  00  08  00  00	8	S	
6,029013	168	47  00  48  22  00  00  0A  00	8	S	
6,029492	167	0C  00  00  00  71  FF  35  FF	8	S	
6,029980	166	05  00  04  00  03  00  00  00	8	S	
6,030464	165	09  02  00  00  00  00  D9  FB	8	S	
6,030963	164	00  00  00  00  00  00  00  00	8	S	
6,031431	163	ED  01  D8  01  EC  01  EC  01	8	S	
6,031935	192	00  00  00  00  01  00  00  00	8	S	
6,032671	192	00  00  00  00  01  00  00  00	8	S	
6,036631	173	02  00  00  00  00  00  00  00	8	S	
6,037115	172	00  00  00  00  2A  CB  05  00	8	S	
6,037606	171	00  00  00  00  00  08  00  00	8	S	
6,038090	168	47  00  48  22  00  00  00  00	8	S	
6,038574	167	0C  00  00  00  71  FF  3A  FF	8	S	
6,039073	166	00  00  FF  FF  00  00  00  00	8	S	
6,039553	165	08  02  00  00  00  00  D9  FB	8	S	
6,040053	164	00  00  00  00  00  00  00  00	8	S	
6,040521	163	ED  01  D8  01  ED  01  EC  01	8	S	
6,041025	192	00  00  00  00  01  00  00  00	8	S	
6,042668	192	00  00  00  00  01  00  00  00	8	S	
6,045628	173	00  00  00  00  00  00  00  00	8	S	
6,046120	172	00  00  00  00  2D  CB  05  00	8	S	
6,046611	171	00  00  00  00  00  08  00  00	8	S	
6,047091	168	47  00  48  22  FB  FF  01  00	8	S	
6,047571	167	0C  00  00  00  7A  FF  3E  FF	8	S	
6,048062	166	FE  FF  04  00  04  00  00  00	8	S	
6,048546	165	07  02  00  00  00  00  D9  FB	8	S	
6,049046	164	00  00  00  00  00  00  00  00	8	S	
6,049513	163	ED  01  D8  01  ED  01  EC  01	8	S	
6,050017	192	00  00  00  00  01  00  00  00	8	S	
6,052660	192	00  00  00  00  01  00  00  00	8	S	
6,054624	173	02  00  00  00  00  00  00  00	8	S	
6,055112	172	00  00  00  00  30  CB  05  00	8	S	
6,055604	171	00  00  00  00  00  08  00  00	8	S	
6,056084	168	47  00  48  22  FE  FF  FF  FF	8	S	
6,056563	167	0C  00  00  00  7A  FF  3A  FF	8	S	
6,057051	166	FE  FF  01  00  00  00  00  00	8	S	
6,057530	165	08  02  00  00  00  00  D9  FB	8	S	
6,058030	164	00  00  00  00  00  00  00  00	8	S	
6,058502	163	ED  01  D8  01  EC  01  ED  01	8	S	
6,059006	192	00  00  00  00  01  00  00  00	8	S	
6,062656	192	00  00  00  00  01  00  00  00	8	S	
6,063625	173	02  00  00  00  00  00  00  00	8	S	
6,064096	174	10  00  24  18  10  05  13  20	8	S	
6,064572	172	00  00  F7  FF  33  CB  05  00	8	S	
6,065064	171	00  00  00  00  00  08  00  00	8	S	
6,065547	170	07  00  01  0C  01  00  80  00	8	S	
6,066015	169	97  00  FA  00  FA  01  85  04	8	S	
6,066487	168	47  00  48  22  00  00  ED  FF	8	S	
6,066975	167	13  00  00  00  7F  FF  35  FF	8	S	
6,067454	166	F5  FF  F9  FF  FB  FF  00  00	8	S	
6,067938	165	07  02  00  00  00  00  D9  FB	8	S	
6,068438	164	00  00  00  00  00  00  00  00	8	S	
6,068910	163	ED  01  D8  01  EC  01  ED  01	8	S	
6,069374	162	F0  D8  F0  D8  B5  01  00  00	8	S	
6,069833	161	25  01  E9  08  E7  08  F0  D8	8	S	
6,070305	160	EC  00  E9  00  EE  00  FB  00	8	S	
6,070809	192	00  00  00  00  01  00  00  00	8	S	
6,072660	192	00  00  00  00  01  00  00  00	8	S	
6,073152	173	09  00  00  00  00  00  00  00	8	S	
6,073627	172	00  00  FD  FF  36  CB  05  00	8	S	
6,074120	171	00  00  00  00  00  08  00  00	8	S	
6,074595	168	47  00  48  22  01  00  FA  FF	8	S	
6,075079	167	0F  00  00  00  7A  FF  4B  FF	8	S	
6,075559	166	FE  FF  F9  FF  03  00  00  00	8	S	
6,076043	165	09  02  00  00  00  00  D9  FB	8	S	
6,076542	164	00  00  00  00  00  00  00  00	8	S	
6,077010	163	ED  01  D8  01  EC  01  EC  01	8	S	
6,077662	192	00  00  00  00  01  00  00  00	8	S	
6,081617	173	09  00  00  00  00  00  00  00	8	S	
6,082097	172	00  00  FA  FF  39  CB  05  00	8	S	
6,082589	171	00  00  00  00  00  08  00  00	8	S	
6,083069	168	47  00  48  22  FF  FF  F3  FF	8	S	
6,083557	167	0C  00  00  00  83  FF  43  FF	8	S	
6,084040	166	F8  FF  FC  FF  F6  FF  00  00	8	S	
6,084524	165	09  02  00  00  00  00  D9  FB	8	S	
6,085023	164	00  00  00  00  00  00  00  00	8	S	
6,085492	163	ED  01  D8  01  EC  01  EC  01	8	S	
6,085995	192	00  00  00  00  01  00  00  00	8	S	
6,087658	192	00  00  00  00  01  00  00  00	8	S	
6,090547	173	00  00  00  00  00  00  00  00	8	S	
6,091022	172	00  00  FD  FF  3C  CB  05  00	8	S	
6,091514	171	00  00  00  00  00  08  00  00	8	S	
6,091990	168	47  00  48  22  05  00  FA  FF	8	S	
6,092470	167	0F  00  00  00  7A  FF  46  FF	8	S	
6,092957	166	00  00  F9  FF  FE  FF  00  00	8	S	
6,093437	165	08  02  00  00  00  00  D9  FB	8	S	
6,093937	164	00  00  00  00  00  00  00  00	8	S	
6,094405	163	EC  01  D8  01  EC  01  EC  01	8	S	
6,094908	192	00  00  00  00  01  00  00  00	8	S	
6,097651	192	00  00  00  00  01  00  00  00	8	S	
6,099547	173	00  00  00  00  00  00  00  00	8	S	
